Bing7777777,aaranshu2016,foobar,0LA AUTOCONNECT TT3S0,Psan,happylokayogaclasses,MOBIAN,Chandra Row3,0LA AUTOCONNECT Q8YPQ,lotus 4th floor 411,0LA AUTOCONNECT Q252F,Lotus pg 5th Floor,Debasree,RP,0LA AUTOCONNECT DVLVG,MADDY,JioFi2_0EBFBA,Nikhilsai 2nd floor extn,207_1,207_3,Lotus G15,0LA AUTOCONNECT H0GH4,Airtel_Zerotouch,Lotus602,iPhone,Amaravathipg2,Lotus 2nd floor 1,0LA AUTOCONNECT 367HQ,Balki_2AE3,Home-Airtel-2_5G,JP4F 2,Lotus1stfloorg11,manepalli,Lotus2ndfloor211,DIxG-Q1A4Njc2X0kwMg,0LA AUTOCONNECT 6NDRN,EverGreen,Karthikbangalore,Crack_Nozzle,Lotus second floor 202,Lotus6thfloor611,Lotus6thfloor615,Lotus4thfloor1,DIRECT-LRLABR3IUPGTmsGH,Ankur,vipin,D-Link_DIR-615,Deepak,Home-Airtel-2,Lalitha,MGMNT,Lotus pg basement,Home-Airtel,virus,Amaravathi pg4,AndroidAP,susheelaa,Dekhle_Hobe_khorcha_Aache!,masha,JP3F 4,Get Lost .. Its not yours,207_1_Guest,DHAR,SalehMohamed,Lotus3rdfloor315,sanchit
,,,,,,,,,,,,-85,,,,,,-72,,,,,,,,,,,-65,,,-86,,,,,,,,,,,,,,-85,,-65,,,,-71,,,,,,,,,-73,,-66,,
,,,,,,,,,,,,-85,,,,,,-72,,,,,,,,,,,-65,,,-86,,,,,,,,,,,,,,-86,,-70,,,,-71,,,,,,,,,-73,,-66,,
,,,,,,,,,,,,,,,,,,-72,,,,,,,,,,,-65,,,-87,,,,,,,,,,,,,,-87,,-66,,,,-71,,,,,,,,,-73,,-67,,
,,,,,,,,,,,,,,,,,,-72,,,,,,,,,,,-64,,,-87,,,,,,,,,,,,,,-87,,-70,,,,-71,,,,,,,,,-74,,-66,,
,,,,,,,,,,,,,,,,,,-72,,,,,,,,,,,-64,,,-86,,,,,,,,,,,,,,-89,,-66,,,,-71,,,,,,,,,-74,,-66,,-93
,,,,,,,,,,,,,,,,,,-71,,,,,,,,,,,-64,,,-86,,,,,,,,,,,,,,-87,,-70,,,,-71,,,,,,,,,-73,,-66,,-93
,,,,,,,,,,,,-88,,,,,,-72,-82,,,,,,,,,,-64,,,-87,,,,,,,,,,,,,,-87,,-70,,,,-71,-91,,,,,,,,-72,,-66,,
,,,,,,,,,,,,-85,,,,,,-72,-82,,,,,,,,,,-64,,,-87,,,,,,,,,,,,,,-87,,-66,,,,-71,-91,,,,,,,,-72,,-67,,
,,,,,,,,,,,,-85,,,,,,-72,-81,,,,,,,,,,-66,-93,,-87,,,,,,,,,,,,,,-88,,-64,,,,-71,,,,,,,,,-72,,-67,,
,,,,,,,,,,,,-84,,,,,,-72,-79,,,,,,,,,,-66,-93,,-86,,,,,,,,,,,,,,-87,,-65,,,,-71,,,,,,,,,-71,,-67,,
,,,,,,,,,,,,-84,,,,,,-72,-79,,,,,,,,,,-65,,,-86,,,,,,,,,,,,,,-87,,-65,,,,-71,,,,,,,,,-72,,-67,,-92
,,,,,,,,,,,,-84,,,,,,-72,,,,,,,,,,,-66,,,-86,,,,,,,,,,,,,,,,-66,,,,,,,,,,,,,-72,,-66,,-92
,,,,,,,,,,,,,,,,,,-74,,,,,,,,,,,-66,,,,,,,,,,,,,,,,,,,-66,,,,-72,,,,,,,,,-73,,-66,,
,,,,,,,,,,,,,,,,,,-72,,,,,,,,,,,-66,,,,,,,,,,,,,,,,,,,-67,,,,-72,-95,,,,,-89,,,-73,,-66,,
,,,,,,,,,,,,-84,,,,,,-71,,,,,,,,,,,-66,-95,,,,,,,,,,,,,,,,,,-67,,,,-72,-95,,,,,-86,,,-72,,-65,,
,,,,,,,,,,,,-85,,,,,,-71,-81,,,,,,,,,,-66,-95,,,,,,,,,,,,,,,,-88,,-67,,,,-72,,,,,,-86,,,-72,,-65,,
,,,,,,,,,,,,-86,,,,,,-74,-81,,,,,,,,,,-67,,,-87,,,,,,,,,,,,,,-88,,-67,,,,-72,,,,,,-86,,,-74,,-64,,
,,,,,,,,,,,,-86,,,,,,-76,,,,,,,,,,,-68,,,-87,,,,,,,,,,,,,,-91,,-65,,-91,,-70,,,,,,-86,,,-76,,-65,,
,,,,,,,,,,,,,,,,,,-76,-84,,,,,,,,,,-64,,,-87,,,,,,,,,,,,,,-91,,-65,,-91,,-70,,,,,,-92,,,-76,,-65,,
,,,,,,,,,,,,,,,,,,-78,-76,,,,,,,,,,-61,,,-86,,,,,,,,,,,,,,,,-65,,,,,,,,,,-92,,,-78,,-67,,
,,,,,,,,,,,,-89,,,,,,-81,-74,,,,,,,,,,-67,,,-87,,,,,,,,,,,,,,,,-65,,,,-70,,,,,,,,,-82,,-69,,
,,,,,,,,,,,-75,-88,,,,,,-74,-68,,,,,,,,,,-73,,,-87,,,,,,,,,,-95,,,,-80,,-73,,,,-64,,,,,,,,,-74,,-60,,
,,,,,,,,,,,-75,-92,,,,,,-61,-68,,,,,,,,,,-72,,,-80,,,,,,,,,,-95,,,,-82,,-68,,,,-68,,,,,,,,,-59,,-65,,
,,,,,,,,,,,,-92,,,,,,-60,-77,,,,,,,,,,-67,,,-68,,,,-89,,,,,,,,,,-75,,-65,,,,-70,,,,,,,,,-59,,-62,,-87
,,,,,,,,,,,,,,,,,,-61,-77,,,,,,,,,,-70,,,-68,,,-92,-90,,,,,,,,,,-75,,-66,,,,-73,,,,,,,,,-60,,-61,,-87
,,,,,,,,,,,,,,,,,,-67,-71,,,,,,,,,,-70,,,-68,,,-92,-84,,,,,,-94,,,,-75,-88,-67,,,,-69,,,,,,,,,-66,,-63,,
,,,,,,,,,,,,,,,,,,-65,-73,,,,,,,,,,-69,,,-69,,,,-82,,,,,,-94,,,,-75,-88,-63,,,,-71,-96,,,,,,,,-65,,-62,,-89
,,,,,,,,,,,,,,,,,,-61,-78,,,,,,,,,,-65,,,-67,,,-93,-82,,,,,,,,,,-74,,-63,,,,-70,-87,,,,,,,,-60,,-61,,-89
,,,,,,,,,,,,,,,,,,-62,-72,,,,,,,,,,-67,,,-66,,,-93,-83,,,,,,,,,,-74,,-67,,,,-70,-84,,,,,,,,-62,,-62,,
,,,,,,,,,,,,,,,,,,-66,-80,,,,,,,,,,-66,,,-67,,,-94,-83,,,,,,,,,,-78,,-66,,,,-70,-85,,,,,,,,-65,,-61,,-86
,,,,,,,,,,,,,,,,,,-63,-83,,,,,,,,,,-63,,,-67,,,-94,-83,,,,,,,,,,-78,,-63,,,,-70,-89,,,,,,,,-63,,-61,,-86
,-91,,,,,,,,,,,,,,,,,-63,-75,,,,,,,,,,-66,,,-71,,,,,,,,,,-93,,,,-76,,-66,,,,-70,-89,,,,,,,,-63,,-62,,-91
,-91,,,,,,,,,,,-92,,,,,,-63,-82,,,,,,,,,,-66,,,-67,,,,-89,,,,,,-94,,,,-74,,-62,,,,-69,,,,,,,,,-63,,-61,,-91
,,,,,,,,,,,,-92,,,,,,-59,-80,,,,,,,,,,-64,,,-67,,,,-87,,,,,,-94,,,,-74,,-62,,,,-71,-89,,,,,,,,-60,,-64,,-91
,,,,,,,,,,,,-90,,,,,,-61,-76,,,,,,,,,,-65,,,-67,,,,-89,,,,,,,,,,-73,,-65,,,,-71,-89,,,,,,,,-61,,-62,,-87
,,,,,,,,,,,,-90,,,,,,-60,-76,,,,,,,,,,-65,,,-66,,,-94,-84,,,,,,-94,,,,-72,,-63,,,,-68,-91,,,,,,,-75,-60,,-61,,-89
,,,,,,,,,,,,,,,,,,-61,-76,,,,,,,,,,-65,,,-66,,,-94,-84,,,,,,-94,,,,-78,,-65,,,,-69,-91,,,,-87,,,-74,-61,,-62,,-89
,,,,,,,,,,,,,,,,,,-61,,,,,,,,,,,-65,,,-66,,,,-83,,,,,,,,,,-74,,-65,,,,-69,-91,,,,-87,,,-74,-61,,-61,,
,,,,,,,,,,,,,,,,,,-61,-82,,,,,,,,,,-65,,,-67,,,,-84,,,,,,,,,,-88,,-65,,-88,,-68,-90,,,,-87,,,,-62,,-61,,
,,,,,,,,,,,,,,,,,,-61,-79,,,,,,,,,,-65,,,-67,,,,-84,,-83,,,,,,,,-88,,-65,,-88,-95,-68,-86,,,,-87,,,,-61,,-61,,
,,,,,,,,,,,,,,,,,,-61,-80,,,,,,,,,,-66,,,-67,,,,-82,,-83,,,,,,,,-76,,-65,,,-95,-68,-86,,,,-87,,,,-61,,-61,,-90
,,,,,,,,,,,,,,,,,,-61,-84,,,,,,,,,,-66,,,-66,,,,-82,,,,,,,,,,-80,,-66,,,,-69,-93,,,,,,,,-61,,-61,,-90
,,,,,,,,,,,,,,,,,,-61,-83,,,,,,,,,,-66,,,-66,,,,,,,,,,,,,,-77,,-66,,,,-69,-88,,,,,,,,-61,,-60,,
,,,,,,,,,,,,,,,,,,-61,-81,,,,,,,,,,-66,,,-67,,,,-84,,,,,,,,,,-75,,-64,,,,-70,-88,,,,,,,,-62,,-59,,-90
,,,,,,,,,,,,,,,,,,-61,-81,,,,,,,,,,-66,,,-67,,,,-84,,,,,,,,,,-84,,-66,,,,-69,-86,,,,,,,,-62,,-60,,-90
,,,,,,,,,,,,,,,,,,-61,-81,,,,,,,,,,-66,,,-67,,,,,,,,,,,,,,-77,,-63,,,,-67,-86,,,,,,,-75,-62,,-60,,-91
,,,,,,,,,,,,,,,,,,-64,-84,,,,,,,,,,-66,,,-67,,,-94,-84,,,,,,-93,,,,-84,,-66,,,,-67,-87,,,,,,,-75,-63,,-61,,-90
,,,,,,,,,,,,,,,,,,-60,-78,,,,,,,,,,-67,,,-67,,,-96,-84,,,,,,-93,,,,-87,,-63,,,,-68,-87,,,,,,,,-60,,-61,,-90
,,,,,,,,,,,,,,,,,,-61,-77,,,,,,,,,,-66,,,-67,,,-96,-84,,,,,,,,,,-87,,-62,,,,-68,-86,,,,-88,,,,-61,,-59,,-90
,,,,,,,,,,,,,,,,,,-61,-79,,,,,,,,,,-66,,,-67,,,,-84,,,,,,,,,,-87,,-62,,,,-68,-86,,,,-88,,,,-61,,-59,,-91
,,,,,,,,,,,,,,,,,,-61,-82,,,,,,,,,,-67,,,-67,,,,-83,,,,,,,,,,-85,,-62,,,,-67,-86,,,,-88,,,,-61,,-61,,-91
,,,,,,,,,,,,,,,,,,-61,-79,,,,,,,,,,-65,,,-67,,,,-83,,,,,,-94,,,,-77,,-62,,,,-69,-87,,,,-88,,,,-61,,-59,,-89
,,,,,,,,,,,,,,,,,,-61,-80,,,,,,,,,,-66,,,-72,,,,-82,,,,,,-94,,,,-74,,-64,,,,-68,-87,,,,-90,,,-76,-61,,-61,,-89
,,,,,,,,,,,,-90,,,,,,-61,-82,,,,,,,,,,-65,,,-68,,,-94,-80,,,,,,,,,,-85,,-66,,,,-68,-89,,,,-90,,,-76,-61,,-62,,-92
,,,,,,,,,,,,-90,,,,,,-61,-78,,,,,,,,,,-65,,,-67,,,-88,-80,,,,,,,,,,-76,,-63,,,,-67,-87,,,,-88,,,,-61,,-62,,-92
,-91,,,,,,,,,,,,,,,,,-60,-78,,,,,,,,,,-65,,,-67,,,-88,,,,,,,,,,,-74,,-65,,,,-69,-87,,,,-88,,,-77,-60,,-61,,-90
,-91,,,,,,,,,,,,,,,,,-65,-78,,,,,,,,,,-65,,,-72,,,,,,,,,,,,,,-82,,-64,,,,-69,-84,,,,-88,,,-75,-65,,-61,,-89
,,,,,,,,,,,,,,,,,,-66,-78,,,,,,,,,,-65,,,-68,,,,-85,,,,,,,,,,-75,,-64,,,,-69,-88,,,,,,,-75,-67,,-60,,-90
,,,,,,,,,,,,,,,,,,-65,-75,,,,,,,,,,-65,,,-67,,,,-85,,,,,,-95,,,,-73,,-64,,,,-69,-88,,,,,,,-76,-66,,-61,,-90
,,,,,,,,,,,,,,,,,,-65,-75,,,,,,,,,,-66,,,-66,,,,-82,,,,,,-95,,,,-73,,-64,,,,-70,-84,,,,,,,-76,-66,,-60,,-90
,,,,,,,,,,,,,,,,,,-63,-75,,,,,,,,,,-66,,,-66,,,,-83,,,,,,,,,,-73,,-64,,,,-70,-90,,,,,,,,-63,,-59,,
,,,,,,,,,,,,,,,,,,-63,-78,,,,,,,,,,-66,,,-67,,,,-83,,,,,,-91,,,,-86,,-64,,,,-69,-86,,,,,,,-78,-63,,-59,,
,,,,,,,,,,,,,,,,,,-63,-78,,,,,,,,,,-66,,,-71,,,,,,,,,,-91,,,,-75,,-65,,,,-68,-85,,,,-88,,,-78,-63,,-60,,
,,,,,,,,,,,,,,,,,,-63,-77,,,,,,,,,,-65,,,-67,,,,-83,,,,,,,,,,-84,,-64,,,,-68,-85,,,,-88,,,,-63,,-59,,
,,,,,,,,,,,,,,,,,,-62,-77,,,,,,,,,,-66,,,-67,,,,-83,,,,,,,,,,-85,,-65,,,,-68,-89,,,,,,,,-63,,-60,,-88
,,,,,,,,,,,,,,,,,,-62,-77,,,,,,,,,,-62,,,-67,,,,,,,,,,,,,,-77,,-66,,,,-68,-89,,,,,,,,-63,,-64,,-88
-73,,,,,,,,,,,,,,,,,,-66,-77,,,,,,,,,-92,-58,,,,,,,,,,,,,,,,,-81,,-71,,,,-66,-94,,,,,,,,-67,,-60,,-87
-73,,,,,,,,,,,-78,,,,,,,-60,-70,-90,,,,,,,,-92,-62,,,,,,,,,,,,,,,,,-79,,-68,,,,-68,-94,,,,,,,,-59,,-65,,-87
,,,,,,,,,,,-78,,,,,,,-59,-66,-90,,,,,,,,,-65,,,-79,,,,,,,,,,-91,,,,-86,,-71,,,,-65,-87,,,,,,,,-58,,-65,,
,,,,,,,,,,,,,,,,,,-59,-68,,,,,,,,,,-65,,,-77,,,,,,,,,,-91,,,,-84,,-72,,,,-66,-91,,,,,,,,-59,,-65,,-91
,,,,,,,,,,,,,,,,,,-55,-68,,,,,,,,,,-65,,,-77,,,,,,,,,,-93,,,,-80,,-64,,,,-65,-88,,,,,,,,-55,,-65,,-88
,,,,,,,,,,,-83,,,,,,,-57,-67,-92,,,,,,,,,-65,,,-78,,,,,,,,,,-93,,,,-80,-86,-64,,,,-71,-88,,-90,,,,,,-56,,-69,,-89
,,,,,,,,,,,-83,,,,,,,-55,-67,-92,,,,,,,,,-69,,,-78,,,,,,,,,,,,,,-81,-86,-63,,,,-68,-89,,-90,,,,,,-55,,-69,,-89
,,,,,,,,,,,,,,,,,,-61,-64,,-89,,,,,-94,,,-66,,,,,,,,,,,,,,,,,-80,-85,-70,,,,-66,-91,,-93,,,,,,-62,,-65,,-89
,,,,,,,,,,,,,,,,,,-64,-67,,-89,,,,,-94,,,-65,,,-77,,,,,,,,,,,,,,-80,-85,-67,,,-91,-67,-91,,-94,,,,,,-65,,-64,,-91
,,,,,,,,,,,,,,,,,,-73,-67,,,,,,,,,,-62,,,-79,,,,,,,,,,,,,,-85,,-75,,,-90,-67,,,-94,,,,,,-73,,-67,,-91
,,,,,,,,,,,,-91,,,,,,-68,-68,,-79,,,,,,,,-62,,,-79,,,,,,,,,,,,,,-82,,-71,,,-91,-67,,,-92,,,,,,-69,,-65,,-91
,,,,,,,,,,,,-91,,,,,,-61,-65,,-85,,,,,,,,-67,,,,,,,,,,,,,,,,,-82,,-68,,,-91,-67,,,-92,,,,,,-61,,-64,,-87
,-75,,,,,,-84,,,,,-91,,,,,,-64,-65,,-87,,,,,,,,-66,,,,-92,,,,,,,,,,,,,-86,,-68,,,-91,-71,,,,,,,,,-65,,-64,,-88
,-75,,,,,,-84,,,,-73,-88,,,,,,-68,-70,,-87,,,,,,,,-60,,,-77,-92,,,,,,,,,,,,,-89,,-64,,,-85,-71,-91,,,,,,,,-67,,-58,,-88
,,,,,,,,,,,-71,-88,,,,,,-64,-70,,,,,,,-90,,,-59,,,-77,,,,,,,,,,,,,,-81,,-68,,,-78,-71,-91,,,,,,,,-64,,-61,,-88
,,,,,,,-87,,,,-71,-90,,,,,,-61,-70,,,,,,,-87,,,-58,,,,,,,,,,,,,,,,,-81,,-68,,,-79,-68,-93,,,,,,,,-61,,-57,,
,,,,,,,-87,,,,,-90,,,,,,-63,-63,,,,,,,-87,,,-58,,,,,,,,,,,,,-92,,,,-84,,-68,,,-79,-67,-90,,,,,,,,-62,,-57,,
-77,,,,,,,-87,,,,-72,,,,,,,-63,-66,,,,-83,,,-87,,,-61,,,-82,,,,,,,,,,-92,,,,-85,,-65,,,-78,-70,-90,,,-88,,,,,-62,,-62,,-88
-77,,,,,,,,,,,-72,,,,,,,-58,-66,,,,-83,,,,,,-65,,,-82,,,,,,,,,,,,,,-87,,-78,,,-78,-67,-90,,,-88,,,,,-56,,-66,,-88
,,,,,,,,,,,,,,,,,,-64,-73,,,,,,,,,,-61,,,,,,,,,,,,,,,,,-83,,-70,,,,-68,-90,,,,,,,,-63,,-58,,-88
,,,,,,,,,,,,,,,,,,-62,-77,,,,,,,,,,-58,,,,,,,,,,,,,,,,,-81,,-64,,,,-72,-87,,,,,,,,-61,,-59,,-92
,,,,,,,,,,,,,,,,,,-65,-73,,,,,,,,,-94,-61,,,,,,,,,,,,,,,,,-81,,-63,,,,-72,-87,,,,,,,,-65,,-64,,-90
-76,,,,,,,,,,,,,,,,,,-62,-72,,,,,,,,,-94,-63,,,-79,,,,,,,,,,,,-95,,-81,,-67,,,,-68,,,,,,,,,-62,,-65,,-85
-76,,,,,,,,,,,,,,,,,,-60,-71,,,,,,,,,,-63,,,-77,,,,,,,,,,,,-95,,-84,,-66,,,,-68,,,,,,,,,-60,,-63,,-85
,,,,,,,,,,,,,,,,,,-70,-67,,,,,,,,,,-69,,,-77,,,,,,,,,,,,,,-83,,-68,,,,-72,-89,,,,,,,,-71,,-67,,-86
,,,,,,,,,,,,,,,,,,-59,-63,,,,,,,,,,-70,,,-82,,,,,,,,,,,,,,-85,,-72,,,,-76,-89,,,,,,,,-59,-93,-67,,-86
,,,,,,,-86,,,,,,,,,,,-59,-59,,,,,,,,,,-76,,,-82,,,,,,,,,,,,,,-85,,-72,,,,-76,-87,,,,,,,,-63,-93,-63,,
,,,,,,,-86,,,,,,,,,,,-59,-65,,,,,,,,,,-64,,,-76,,,,,,,,,,,,,,-83,,-67,,,-94,-71,-89,,,,,,,,-59,,-65,,
,,,,,,,-92,,,,,-91,,,,,,-59,-70,,,,,,,,,,-65,,,-80,,,,,,,,,,,,,,-83,,-70,,,-94,-71,-89,,,,,,,,-59,,-64,,-90
,,,,,,,-92,,,,,-91,,,,,,-62,-67,,,,,,,,,,-60,,,-80,,,,,,-85,,,,,,,,-83,,-72,,,,-71,-93,,,,,,,,-62,,-64,,-90
,,,,,,,-88,,,,,,,,,,,-52,-68,,,,,,,,,,-57,,,-85,,,,,,-85,,,,,,,,-86,,-70,,,,-71,-93,,,,,,,,-52,,-61,,-88
,,,,,,,-88,,,,,,,,,,,-53,-74,,,,,,,,,,-57,,,-85,,,,,,,,,,,,,,-82,,-70,,,,-67,-89,,,,,,,,-52,,-66,,-88
,,,,,,,-86,,,,,-86,,,,,,-54,-77,,,,,,,,,,-64,,,,,,,,,,,,,,,,,-80,,-70,,,,-66,-89,,,,,,,,-54,,-66,,-87
,,,,,,,-86,,,,,-85,,,,,,-53,-77,,,,,,,,,,-64,,,,,,,,,,,,,,,,,-86,,-68,,,,-67,-91,,,,,,,,-53,,-68,,-87
,,,,,,,-86,,,,,-85,,,,,,-54,-74,,,,,,,,,,-63,,,-73,,,,,,,,,,,,,,-80,,-69,,,,-68,-88,,,,,,,,-54,,-64,,-87
,,,,,,,,,,,,,,,,,,-60,-72,,,,,,,,,,-65,,,-76,,,,,,,,,,,,,,-77,,-67,,,,-70,-82,,,,,,,,-59,,-68,,-86
,,,,,,,,,,,,,,,,,,-55,-72,,,,,,,,,,-64,,,-75,,,,,,-80,,,,,,,,-78,,-71,,,,-74,-81,,,,,,,,-54,,-66,,-86
,,,,,,,,,,,,,,,,,,-51,-70,,,,,,,,,,-74,,,-78,,,,,,-77,,,,,,,,-81,,-73,,,,-73,-81,,,,,,,,-51,,-66,,-87
,,,,,,,,,,,,-82,,,,,,-50,-66,,,,,,,,,,-65,,,-74,,,,,,-77,,,,,,,,-73,,-64,,,,-73,-81,,,,,,,,-50,,-69,,-83
,,,,,,,,,,,,-83,,,,,,-58,-73,,,,,,,,,,-66,,,-74,,,,,,-77,,,,-95,,,,-85,,-66,,,-86,-72,-84,,,,,,,,-57,,-72,,-83
,,,,,,,,,,,,-80,,,,,,-57,-67,,,,,,,,,,-68,,,-75,,,,,,,,,,-94,,,,-79,-85,-70,,,-81,-72,-84,,,,,,,,-55,,-76,,-84
,,,,,,,,,,,,-80,,,,,,-58,-63,,,,,,,,,,-64,,,-79,,,,-76,,-79,,,,-94,,,,-84,-85,-72,,,-81,-70,-81,,,,,,,,-57,,-76,,-84
,,,,,,,,,,,,,,,,,,-52,-63,,,,,,,,,,-67,,,-79,,,,-76,,-78,,,,,,,,-80,,-68,,,,-71,-81,,,,,,,,-53,,-68,,-85
,,,,,,,,,,,-86,-88,,,,,-92,-52,-66,,,,,,,,,,-73,,,,,,,-86,,-78,,,,,,,,-80,,-69,,,-86,-81,-90,,,,,,,,-52,,-64,,-85
,,,,,,,,,,,-86,-88,,,,,-92,-52,-63,,,,,,,,,,-70,,,-75,,,,-86,,,,,,,,,,-76,,-68,,,-84,-75,-90,,,,,,,,-52,,-67,,-86
,,,,,,,,,,,,,,,,,,-57,-71,,,,,,,,,,-64,,,-75,,,,,,,,,,,,,,-79,,-69,,,-86,-68,,,,,,,,,-58,,-67,,-86
,,,,,,,,,,,,,,,,,,-54,-79,,,,,,,,,,-65,,,,,,,,,,,,,,,,,-82,,-71,,,-89,-68,,,,,,,,,-54,,-67,,-86
,,,,,,,,,,,,,,,,,,-53,-71,,,,,,,,,,-69,,,,,,,,,,,,,,,,,-88,,-75,,,-89,-67,,,,,,,,,-53,,-63,,
,,,,,,,,,,,,-88,,,,,,-61,-77,,,,,,,,,,-68,,,,,,,,,,,,,,,,,-87,,-75,,,,-71,-89,,,,,,,,-61,,-63,,
,,,,,,,,,,,,-88,,,,,,-67,-69,,,,,,,,,,-61,,,-75,,,,,,,,,,,,,,-87,,-67,,,-88,-72,-88,,,,,,,,-69,,-66,,-88
,,,,,,,-89,,,,,,,,,,,-59,-73,,,,,,,,,,-57,,,-75,,,,,,,,,,,,,,-87,-85,-64,,,-88,-73,-88,,,,,,,,-58,,-62,,-84
,,,,,,,-89,,,,,,,,,,,-60,-73,,,,,,,-92,,,-55,,,-76,,,,,,,,,,,,,,-81,-85,-63,,,,-77,-86,,,,,,,,-59,,-58,,-84
-79,,,,,,,-87,,,,,-83,,,,,,-76,-73,,,,,,,-88,,,-59,,,-76,,,,,,,,,-94,-91,,,,-90,-88,-61,,,,-66,-86,,,-91,,,,,-76,,-65,,
-79,,,,,,,-80,,,,,-83,,,,,,-72,-75,,,,-86,,,-88,,,-60,,,,,,,,,,,,-94,-91,,,,-90,-88,-68,,,-81,-60,,,,-91,,,,,-72,,-61,,
,,,,,,,-80,,,,,,,,,,,-69,-75,,,,-86,,-92,,,,-59,,,-75,,,,,,,,,-89,,,,,-89,,-64,,,-80,-58,,,,-93,,,,,-69,,-61,,
,,,,,,,-86,,,,,,,,,,,-66,-73,,,-92,,,-92,,,,-59,,,-79,,,,,,,,,-87,,,,,-88,,-64,,,-84,-62,,,,-93,,,,-80,-67,,-61,,
-73,,,,,,,-86,,,,,,,,,,,-70,-76,,,-92,-89,,,,,,-70,,,-78,,,,,,,-93,,-87,,,,,-88,-82,-75,,,-84,-65,,,,,,,,-80,-70,,-61,,
-73,,,,,,,-86,,,,,,,,,,,-62,-71,,,,-89,,,,,,-64,,,-76,,,,,,,-93,,,,,,,-87,-82,-72,,,,-67,,,,,,,,,-60,,-73,,-87
,,,,,,,-87,,,,,-90,,,,,,-65,-74,,,,,,,-92,,,-72,,,-76,,,,,,,,,,,,,,-89,,-68,,,,-69,,,,,,,,,-65,,-73,,-87
,,,,,,,-83,,,,,-90,,,,,,-60,-66,,,,,,,-94,,,-74,,,,,,,,,,,,,,,,,-82,,-79,,,-89,-78,,,,,,,,,-61,,-73,,-87
,,,,,,,-83,,,,,,,,,,,-62,-66,,,,,,,-94,,,-78,,,-81,,,,,,,,,-91,,,,,-84,,-68,,,-89,-74,,,-92,,,,,,-61,,-73,,
,,,,,,,-83,,,,-81,,,,,,,-64,-70,,,,,,,,,,-74,,,-80,,,,,,,,,-90,,,,,-83,,-69,,,,-70,-89,,-92,,,,,,-64,,-73,,
,,,,,,,-90,,,,-81,,,,,,,-56,-70,,,,,,,,,,-65,,,-80,,,,,,,,,-90,,,-92,,-91,,-65,,,-94,-70,-87,,,,,,,,-57,,-69,,-87
,,,,,,,-90,,,,,,,,,,,-52,-80,,,,,,,,,,-59,,,,,,,,,,,,,,,-92,,-86,,-65,,,-94,-73,-90,,,,,,,,-51,,-64,,-90
,,,,,,,-82,,,,,,,,,,,-51,-80,,,,,,,,,,-63,,,-73,,,,,,,,,,,,,,-82,,-69,,,,-67,-85,,,,,,,,-51,,-60,,-90
,,,,,,,-82,,,,,,,,,,,-51,,,,,-88,,,,,,-63,,,-73,,,,,,,,,,,,,,-83,,-70,,,,-67,-87,,,,,,,,-52,,-55,,-90
,,,,,,,-82,,-91,,-79,,,,,,,-52,-75,,,,-88,,,,,,-65,,,-75,,,,,,,,,,,,,,-84,,-67,,,,-67,-84,,-90,,,,,,-52,,-54,,-86
,,,,,,,-82,,-91,,-79,,,,,,,-50,-77,,,,,,,,,,-65,,,-75,,,,-83,,,,,,,,,,-84,,-67,,,,-67,-84,,-90,,,,,,-51,,-54,,-87
,,,,,,,-82,,,,-78,,,,,,,-51,-73,,,,-89,,,,,,-64,,,-76,,,,-83,,,,,,,,,,-84,,-70,,,,-67,-88,,,,,,,,-51,,-54,,-87
,,,,,,,-83,,,,-82,,,,,,,-51,-73,,,,-89,,,,,,-64,,,-76,,,,,,,,,-90,,,,,-84,,-69,,,,-67,-84,,,,,,,,-52,,-54,,-86
,,,,,,,-83,,,,-82,,,,,,,-51,-69,,,,,,,,,,-65,,,-75,,,,,,,,,-90,,,,,-87,,-68,,,,-67,-88,,,,,,,,-51,,-54,,-86
,,,,,,,-83,,,,,,,,,,,-53,-73,,,,,,,,,,-65,,,-75,,,,,,,,,,,,,,-83,,-67,,,,-67,-88,,,,,,,,-53,,-54,,
,,,,,,,-83,,,,,,,,,,,-51,-68,,,,,,,,,,-65,,,-76,,,,-85,,,,,,,,,,-87,,-68,,,,-67,-84,,,,,,,,-51,,-54,,-86
,,,,,,,-85,,,,,,,,,,,-51,-68,,,,,,,,,,-65,,,-76,,,,-85,,,,,-91,,,,,-87,,-70,,,,-68,-84,,,,,,,,-51,,-54,,-86
,,,,,,,-85,,,,,,,,,,,-51,-76,,,,,,,,,,-65,,,-76,,,,,,,,,-91,,,,,-81,,-70,,,,-68,-87,,,,,,,,-51,,-54,,
,,,,,,,-85,,,,,,,,,,,-51,-71,,,,,,,,,,-65,,,-76,,,,,,,,,,,,,,-85,,-70,,,,-68,-84,,,,,,,,-51,,-54,,-87
,,,,,,,-85,,,,,,,,,,,-51,-72,,,,-88,,,,,,-66,,,-77,,,,,,,,,,,,,,-84,,-70,,,,-68,-84,,,,,,,,-50,,-54,,-86
,,,,,,,-84,,,,,,,,,,,-51,-68,,,,-88,,,,,,-66,,,-76,,,,,,,,,,,,,,-84,,-70,,,,-68,-84,,,,,,,,-51,,-54,,-87
,,,,,,,-84,,,,-79,,,,,,,-51,-68,,,,,,,,,,-65,,,-76,,,,,,,,,,,,,,-84,,-70,,,,-67,-84,,,,,,,,-51,,-54,,-87
